city_a,city_b,contribution_type,rank,element_id,contribution,prevalence_a,prevalence_b
Lagos,Singapore,similarity,1,F058,0.08793221935273,0.055576831863398624,0.05165851531054816
Lagos,Singapore,similarity,2,F036,0.08654351762665345,0.04387410586093734,0.06440416242200689
Lagos,Singapore,similarity,3,F057,0.08459074796928684,0.0676909740026664,0.04080184238351125
Lagos,Singapore,similarity,4,F054,0.08120074498407497,0.052179343785252796,0.050809985692881365
Lagos,Singapore,similarity,5,F007,0.07351872144875493,0.05552916047072095,0.0432279370229284
Lagos,Singapore,difference,1,F033,0.03235240077007665,0.03830095951697262,0.005948558746895967
Lagos,Singapore,difference,2,F013,0.030838696041285266,0.03542104655932725,0.06625974260061251
Lagos,Singapore,difference,3,F057,0.026889131619155147,0.0676909740026664,0.04080184238351125
Lagos,Singapore,difference,4,F027,0.02498026343518673,0.0172398183519639,0.04222008178715063
Lagos,Singapore,difference,5,F036,0.02053005656106955,0.04387410586093734,0.06440416242200689
Lagos,CapeTown,similarity,1,F054,0.1555623518377221,0.052179343785252796,0.10025778059225571
Lagos,CapeTown,similarity,2,F058,0.10592204401703229,0.055576831863398624,0.06409213897124436
Lagos,CapeTown,similarity,3,F057,0.06615426292525375,0.0676909740026664,0.032865426377415095
Lagos,CapeTown,similarity,4,F001,0.055220093514402824,0.043537601912624346,0.042652533509877855
Lagos,CapeTown,similarity,5,F036,0.050968315688211904,0.04387410586093734,0.03906647285148192
Lagos,CapeTown,difference,1,F054,0.04807843680700291,0.052179343785252796,0.10025778059225571
Lagos,CapeTown,difference,2,F057,0.0348255476252513,0.0676909740026664,0.032865426377415095
Lagos,CapeTown,difference,3,F033,0.030005045947031246,0.03830095951697262,0.008295913569941376
Lagos,CapeTown,difference,4,F007,0.025785245979677705,0.05552916047072095,0.029743914491043244
Lagos,CapeTown,difference,5,F052,0.019315747887763402,0.023649016767511025,0.04296476465527443
Lagos,Johannesburg,similarity,1,F054,0.12846914439068785,0.052179343785252796,0.08180661391881502
Lagos,Johannesburg,similarity,2,F058,0.11678717431156467,0.055576831863398624,0.06982156238747288
Lagos,Johannesburg,similarity,3,F057,0.11257125488221771,0.0676909740026664,0.05525669972328464
Lagos,Johannesburg,similarity,4,F036,0.062417281594575276,0.04387410586093734,0.047269909394372915
Lagos,Johannesburg,similarity,5,F007,0.05884125848460124,0.05552916047072095,0.035208623268095984
Lagos,Johannesburg,difference,1,F054,0.029627270133562228,0.052179343785252796,0.08180661391881502
Lagos,Johannesburg,difference,2,F033,0.027778963403314948,0.03830095951697262,0.01052199611365767
Lagos,Johannesburg,difference,3,F007,0.020320537202624965,0.05552916047072095,0.035208623268095984
Lagos,Johannesburg,difference,4,F029,0.015780951562915972,0.024945758768331452,0.040726710331247425
Lagos,Johannesburg,difference,5,F058,0.014244730524074253,0.055576831863398624,0.06982156238747288
Lagos,Seoul,similarity,1,F054,0.10736974357285187,0.052179343785252796,0.06558961390396727
Lagos,Seoul,similarity,2,F036,0.09239123282448372,0.04387410586093734,0.0671234476426719
Lagos,Seoul,similarity,3,F058,0.06420506541603657,0.055576831863398624,0.036823687643960504
Lagos,Seoul,similarity,4,F013,0.057614382955999285,0.03542104655932725,0.051846721324678255
Lagos,Seoul,similarity,5,F007,0.04738028906916135,0.05552916047072095,0.027197461462880337
Lagos,Seoul,difference,1,F057,0.04934376140018262,0.0676909740026664,0.018347212602483773
Lagos,Seoul,difference,2,F007,0.028331699007840612,0.05552916047072095,0.027197461462880337
Lagos,Seoul,difference,3,F033,0.027693788471758955,0.03830095951697262,0.010607171045213665
Lagos,Seoul,difference,4,F010,0.026453131600571677,0.020453831658291458,0.046906963258863135
Lagos,Seoul,difference,5,F036,0.023249341781734566,0.04387410586093734,0.0671234476426719
Lagos,Taipei,similarity,1,F054,0.10258712999448749,0.052179343785252796,0.061693948412698416
Lagos,Taipei,similarity,2,F036,0.09334880230340359,0.04387410586093734,0.06676498724489796
Lagos,Taipei,similarity,3,F058,0.06734349187068472,0.055576831863398624,0.03802332959699031
Lagos,Taipei,similarity,4,F007,0.0602286311010194,0.05552916047072095,0.03403534709338281
Lagos,Taipei,similarity,5,F013,0.05922970748708208,0.03542104655932725,0.052471864692846835
Lagos,Taipei,difference,1,F057,0.043247721322806576,0.0676909740026664,0.024443252679859823
Lagos,Taipei,difference,2,F033,0.03032137090122329,0.03830095951697262,0.00797958861574933
Lagos,Taipei,difference,3,F027,0.023499607153086605,0.0172398183519639,0.040739425505050504
Lagos,Taipei,difference,4,F036,0.022890881383960622,0.04387410586093734,0.06676498724489796
Lagos,Taipei,difference,5,F007,0.02149381337733814,0.05552916047072095,0.03403534709338281
Lagos,Bangkok,similarity,1,F054,0.1170308960773326,0.052179343785252796,0.0702694158558432
Lagos,Bangkok,similarity,2,F057,0.08763159696303569,0.0676909740026664,0.040559667772601136
Lagos,Bangkok,similarity,3,F007,0.07026349726870543,0.05552916047072095,0.03964359957721158
Lagos,Bangkok,similarity,4,F058,0.06719486903700495,0.055576831863398624,0.03787971924804971
Lagos,Bangkok,similarity,5,F036,0.06249235442200471,0.04387410586093734,0.04462549375876152
Lagos,Bangkok,difference,1,F033,0.02727301524585156,0.03830095951697262,0.01102794427112106
Lagos,Bangkok,difference,2,F057,0.02713130623006526,0.0676909740026664,0.040559667772601136
Lagos,Bangkok,difference,3,F001,0.02355693713850002,0.043537601912624346,0.019980664774124326
Lagos,Bangkok,difference,4,F013,0.01899899246238377,0.03542104655932725,0.05442003902171102
Lagos,Bangkok,difference,5,F054,0.018090072070590407,0.052179343785252796,0.0702694158558432
Lagos,Istanbul,similarity,1,F054,0.12434853741342203,0.052179343785252796,0.07599687387549478
Lagos,Istanbul,similarity,2,F058,0.0717508003750989,0.055576831863398624,0.04117054567418907
Lagos,Istanbul,similarity,3,F036,0.06720898451665834,0.04387410586093734,0.04885091631110883
Lagos,Istanbul,similarity,4,F057,0.05894338150992734,0.0676909740026664,0.027768853133192824
Lagos,Istanbul,similarity,5,F028,0.05089820422879913,0.02678130768639114,0.06060721675320002
Lagos,Istanbul,difference,1,F057,0.03992212086947357,0.0676909740026664,0.027768853133192824
Lagos,Istanbul,difference,2,F010,0.03449190293277418,0.020453831658291458,0.054945734591065644
Lagos,Istanbul,difference,3,F028,0.03382590906680888,0.02678130768639114,0.06060721675320002
Lagos,Istanbul,difference,4,F007,0.03327881669341154,0.05552916047072095,0.022250343777309414
Lagos,Istanbul,difference,5,F054,0.023817530090241984,0.052179343785252796,0.07599687387549478
Lagos,London,similarity,1,F057,0.11798001845100041,0.0676909740026664,0.05546511345514009
Lagos,London,similarity,2,F054,0.10618318547482249,0.052179343785252796,0.06475888252960843
Lagos,London,similarity,3,F036,0.08737547881430238,0.04387410586093734,0.06337580649078355
Lagos,London,similarity,4,F007,0.06605459745909756,0.05552916047072095,0.037855078564547597
Lagos,London,similarity,5,F058,0.06346965196026895,0.055576831863398624,0.036342478284451425
Lagos,London,difference,1,F028,0.02853040049549328,0.02678130768639114,0.05531170818188442
Lagos,London,difference,2,F001,0.023082486109857386,0.043537601912624346,0.02045511580276696
Lagos,London,difference,3,F036,0.019501700629846207,0.04387410586093734,0.06337580649078355
Lagos,London,difference,4,F058,0.0192343535789472,0.055576831863398624,0.036342478284451425
Lagos,London,difference,5,F007,0.017674081906173353,0.05552916047072095,0.037855078564547597
Lagos,LosAngeles,similarity,1,F054,0.15376640144554446,0.052179343785252796,0.10383494498326765
Lagos,LosAngeles,similarity,2,F058,0.10851577302747668,0.055576831863398624,0.06879862863826157
Lagos,LosAngeles,similarity,3,F036,0.09317142271514271,0.04387410586093734,0.07482645108740182
Lagos,LosAngeles,similarity,4,F057,0.06125745739904744,0.0676909740026664,0.031886650590331383
Lagos,LosAngeles,similarity,5,F001,0.045268120044441335,0.043537601912624346,0.03663605094088332
Lagos,LosAngeles,difference,1,F054,0.05165560119801485,0.052179343785252796,0.10383494498326765
Lagos,LosAngeles,difference,2,F007,0.03650906719370299,0.05552916047072095,0.019020093277017962
Lagos,LosAngeles,difference,3,F057,0.03580432341233501,0.0676909740026664,0.031886650590331383
Lagos,LosAngeles,difference,4,F033,0.03322221385669954,0.03830095951697262,0.0050787456602730836
Lagos,LosAngeles,difference,5,F036,0.030952345226464485,0.04387410586093734,0.07482645108740182
Lagos,NewYorkCity,similarity,1,F054,0.12173790944452242,0.052179343785252796,0.07815830785755598
Lagos,NewYorkCity,similarity,2,F036,0.11564076117755318,0.04387410586093734,0.08829794265884491
Lagos,NewYorkCity,similarity,3,F058,0.07006980886892444,0.055576831863398624,0.04223622242419235
Lagos,NewYorkCity,similarity,4,F057,0.06876974521296329,0.0676909740026664,0.034034123770965874
Lagos,NewYorkCity,similarity,5,F013,0.05528895405739887,0.03542104655932725,0.05229075435842353
Lagos,NewYorkCity,difference,1,F036,0.044423836797907575,0.04387410586093734,0.08829794265884491
Lagos,NewYorkCity,difference,2,F007,0.03373373784823066,0.05552916047072095,0.02179542262249029
Lagos,NewYorkCity,difference,3,F057,0.03365685023170052,0.0676909740026664,0.034034123770965874
Lagos,NewYorkCity,difference,4,F033,0.032406140050724584,0.03830095951697262,0.0058948194662480375
Lagos,NewYorkCity,difference,5,F054,0.025978964072303184,0.052179343785252796,0.07815830785755598
Lima,Manila,similarity,1,F054,0.19794026272873871,0.09163525897471782,0.06999071266322775
Lima,Manila,similarity,2,F058,0.06735594618204928,0.06255479254837427,0.0348886558618121
Lima,Manila,similarity,3,F021,0.05475106575167742,0.03478492366442912,0.051000027174651484
Lima,Manila,similarity,4,F028,0.05443607205227121,0.04514624483039846,0.03906915629101174
Lima,Manila,similarity,5,F013,0.05315759231910542,0.039034010388265025,0.04412563960337797
Lima,Manila,difference,1,F058,0.027666136686562176,0.06255479254837427,0.0348886558618121
Lima,Manila,difference,2,F054,0.02164454631149007,0.09163525897471782,0.06999071266322775
Lima,Manila,difference,3,F009,0.01798813341448084,0.025017975977338205,0.007029842562857366
Lima,Manila,difference,4,F021,0.016215103510222366,0.03478492366442912,0.051000027174651484
Lima,Manila,difference,5,F042,0.015862771961733028,0.018308553026318116,0.034171324988051144
Lima,Moscow,similarity,1,F054,0.17068042154542723,0.09163525897471782,0.06573236686968596
Lima,Moscow,similarity,2,F058,0.0773019172739579,0.06255479254837427,0.04361017733625664
Lima,Moscow,similarity,3,F036,0.07632734782886938,0.03772904290588309,0.0713941387588544
Lima,Moscow,similarity,4,F013,0.07107397951356462,0.039034010388265025,0.06425776777006023
Lima,Moscow,similarity,5,F028,0.06893689567740965,0.04514624483039846,0.05388752848702849
Lima,Moscow,difference,1,F036,0.03366509585297132,0.03772904290588309,0.0713941387588544
Lima,Moscow,difference,2,F057,0.0325323876878997,0.025072667988926475,0.057605055676826174
Lima,Moscow,difference,3,F021,0.031019511583734338,0.03478492366442912,0.06580443524816346
Lima,Moscow,difference,4,F054,0.025902892105031855,0.09163525897471782,0.06573236686968596
Lima,Moscow,difference,5,F013,0.025223757381795206,0.039034010388265025,0.06425776777006023
Lima,Singapore,similarity,1,F054,0.13745314628693633,0.09163525897471782,0.050809985692881365
Lima,Singapore,similarity,2,F058,0.09539937059462231,0.06255479254837427,0.05165851531054816
Lima,Singapore,similarity,3,F013,0.07635472526974657,0.039034010388265025,0.06625974260061251
Lima,Singapore,similarity,4,F036,0.07173526813847134,0.03772904290588309,0.06440416242200689
Lima,Singapore,similarity,5,F028,0.058020077762665496,0.04514624483039846,0.043532506449468836
Lima,Singapore,difference,1,F054,0.04082527328183645,0.09163525897471782,0.050809985692881365
Lima,Singapore,difference,2,F013,0.02722573221234749,0.039034010388265025,0.06625974260061251
Lima,Singapore,difference,3,F036,0.0266751195161238,0.03772904290588309,0.06440416242200689
Lima,Singapore,difference,4,F033,0.02173484850108244,0.027683407247978405,0.005948558746895967
Lima,Singapore,difference,5,F022,0.019310767070966166,0.042986312519805746,0.02367554544883958
Lima,CapeTown,similarity,1,F054,0.26332929221380674,0.09163525897471782,0.10025778059225571
Lima,CapeTown,similarity,2,F058,0.11491688036197664,0.06255479254837427,0.06409213897124436
Lima,CapeTown,similarity,3,F013,0.048522203570017616,0.039034010388265025,0.0433689460739632
Lima,CapeTown,similarity,4,F028,0.0429547102252024,0.04514624483039846,0.033194848226079335
Lima,CapeTown,similarity,5,F036,0.04224725193437367,0.03772904290588309,0.03906647285148192
Lima,CapeTown,difference,1,F033,0.019387493678037028,0.027683407247978405,0.008295913569941376
Lima,CapeTown,difference,2,F001,0.016342860905910753,0.0263096726039671,0.042652533509877855
Lima,CapeTown,difference,3,F022,0.01621878839685144,0.042986312519805746,0.026767524122954307
Lima,CapeTown,difference,4,F052,0.0158302882588989,0.027134476396375527,0.04296476465527443
Lima,CapeTown,difference,5,F017,0.015131171425226745,0.00562000633783899,0.020751177763065735
Lima,Johannesburg,similarity,1,F054,0.21746707004663482,0.09163525897471782,0.08180661391881502
Lima,Johannesburg,similarity,2,F058,0.12670467099386146,0.06255479254837427,0.06982156238747288
Lima,Johannesburg,similarity,3,F036,0.051737213305533054,0.03772904290588309,0.047269909394372915
Lima,Johannesburg,similarity,4,F013,0.048856406869615926,0.039034010388265025,0.04314553670776847
Lima,Johannesburg,similarity,5,F021,0.040519479380152795,0.03478492366442912,0.04015413986290749
Lima,Johannesburg,difference,1,F057,0.030184031734358165,0.025072667988926475,0.05525669972328464
Lima,Johannesburg,difference,2,F033,0.017161411134320737,0.027683407247978405,0.01052199611365767
Lima,Johannesburg,difference,3,F017,0.016250806841987066,0.00562000633783899,0.021870813179826056
Lima,Johannesburg,difference,4,F001,0.015212634936120944,0.0263096726039671,0.041522307540088045
Lima,Johannesburg,difference,5,F028,0.01420959740080192,0.04514624483039846,0.03093664742959654
Lima,Seoul,similarity,1,F054,0.18175090724850415,0.09163525897471782,0.06558961390396727
Lima,Seoul,similarity,2,F036,0.07658239510092538,0.03772904290588309,0.0671234476426719
Lima,Seoul,similarity,3,F058,0.06965732099978296,0.06255479254837427,0.036823687643960504
Lima,Seoul,similarity,4,F028,0.06533323232519694,0.04514624483039846,0.047855693184929854
Lima,Seoul,similarity,5,F013,0.06119886567371557,0.039034010388265025,0.051846721324678255
Lima,Seoul,difference,1,F036,0.029394404736788816,0.03772904290588309,0.0671234476426719
Lima,Seoul,difference,2,F054,0.02604564507075055,0.09163525897471782,0.06558961390396727
Lima,Seoul,difference,3,F058,0.02573110490441377,0.06255479254837427,0.036823687643960504
Lima,Seoul,difference,4,F033,0.01707623620276474,0.027683407247978405,0.010607171045213665
Lima,Seoul,difference,5,F009,0.01637792958782739,0.025017975977338205,0.008640046389510816
Lima,Taipei,similarity,1,F054,0.17365510364535086,0.09163525897471782,0.061693948412698416
Lima,Taipei,similarity,2,F036,0.07737611720993263,0.03772904290588309,0.06676498724489796
Lima,Taipei,similarity,3,F058,0.07306226074354083,0.06255479254837427,0.03802332959699031
Lima,Taipei,similarity,4,F013,0.0629146877293417,0.039034010388265025,0.052471864692846835
Lima,Taipei,similarity,5,F028,0.05929290797341453,0.04514624483039846,0.042756164965986394
Lima,Taipei,difference,1,F054,0.029941310562019402,0.09163525897471782,0.061693948412698416
Lima,Taipei,difference,2,F036,0.029035944339014873,0.03772904290588309,0.06676498724489796
Lima,Taipei,difference,3,F058,0.02453146295138396,0.06255479254837427,0.03802332959699031
Lima,Taipei,difference,4,F033,0.019703818632229076,0.027683407247978405,0.00797958861574933
Lima,Taipei,difference,5,F027,0.016175071506179733,0.02456435399887077,0.040739425505050504
Lima,Bangkok,similarity,1,F054,0.19810489277855353,0.09163525897471782,0.0702694158558432
Lima,Bangkok,similarity,2,F058,0.07290101694811058,0.06255479254837427,0.03787971924804971
Lima,Bangkok,similarity,3,F013,0.06535341242855057,0.039034010388265025,0.05442003902171102
Lima,Bangkok,similarity,4,F036,0.05179944060519976,0.03772904290588309,0.04462549375876152
Lima,Bangkok,similarity,5,F021,0.05072919585805237,0.03478492366442912,0.047402437739295374
Lima,Bangkok,difference,1,F058,0.024675073300324563,0.06255479254837427,0.03787971924804971
Lima,Bangkok,difference,2,F054,0.021365843118874614,0.09163525897471782,0.0702694158558432
Lima,Bangkok,difference,3,F009,0.01964131428152234,0.025017975977338205,0.005376661695815864
